input_text,target_text
"Genera una descripción atractiva de este artículo: silla gamer, marca Samsung, color plateado, tamaño compacto, forma circular, hecho de aluminio, condición nuevo, perfecto para gaming.","Este silla gamer de la marca Samsung combina elegancia y funcionalidad. Su diseño circular, color plateado y tamaño compacto lo hacen ideal para gaming. Estado: nuevo."
"Quiero convencer a un cliente para que compre un luces LED marca Apple, color rojo, tamaño mediano, forma ovalado, hecho de aluminio, en estado nuevo, ideal para hogar.","Este luces LED de la marca Apple combina elegancia y funcionalidad. Su diseño ovalado, color rojo y tamaño mediano lo hacen ideal para hogar. Estado: nuevo."
Actúa como un vendedor profesional. Describe un producto: tablet; marca: Lenovo; color: rojo; tamaño: compacto; forma: circular; material: vidrio; estado: usado; uso recomendado: oficina.,"Este tablet de la marca Lenovo combina elegancia y funcionalidad. Su diseño circular, color rojo y tamaño compacto lo hacen ideal para oficina. Estado: usado."
"Eres asesor de tecnología. Promociona un mouse ergonómico de la marca Logitech, color rojo, tamaño compacto, con forma circular, material aluminio, estado usado, pensado para estudio.","Este mouse ergonómico fue diseñado para el uso en estudio, con cuerpo de aluminio y un elegante color rojo. Marca Logitech, estado: usado."
"Quiero convencer a un cliente para que compre un cámara de seguridad marca Xiaomi, color negro, tamaño compacto, forma cuadrado, hecho de aluminio, en estado nuevo, ideal para hogar.","Potencia y estilo se unen en este cámara de seguridad de Xiaomi. Color negro, tamaño compacto y excelente condición nuevo. Perfecto para hogar."
"Quiero convencer a un cliente para que compre un proyector portátil marca Samsung, color negro, tamaño compacto, forma cuadrado, hecho de plástico, en estado usado, ideal para gaming.","Potencia y estilo se unen en este proyector portátil de Samsung. Color negro, tamaño compacto y excelente condición usado. Perfecto para gaming."
"Genera una descripción atractiva de este artículo: cámara de seguridad, marca Asus, color verde, tamaño grande, forma rectangular, hecho de aluminio, condición nuevo, perfecto para hogar.","Potencia y estilo se unen en este cámara de seguridad de Asus. Color verde, tamaño grande y excelente condición nuevo. Perfecto para hogar."
"Eres asesor de tecnología. Promociona un tablet de la marca Xiaomi, color plateado, tamaño mediano, con forma rectangular, material plástico, estado nuevo, pensado para estudio.","Potencia y estilo se unen en este tablet de Xiaomi. Color plateado, tamaño mediano y excelente condición nuevo. Perfecto para estudio."
Actúa como un vendedor profesional. Describe un producto: cámara de seguridad; marca: Apple; color: verde; tamaño: grande; forma: cuadrado; material: vidrio; estado: usado; uso recomendado: estudio.,"Este cámara de seguridad fue diseñado para el uso en estudio, con cuerpo de vidrio y un elegante color verde. Marca Apple, estado: usado."
Actúa como un vendedor profesional. Describe un producto: luces LED; marca: Sony; color: plateado; tamaño: compacto; forma: cuadrado; material: vidrio; estado: reacondicionado; uso recomendado: hogar.,"Este luces LED fue diseñado para el uso en hogar, con cuerpo de vidrio y un elegante color plateado. Marca Sony, estado: reacondicionado."
"Genera una descripción atractiva de este artículo: silla gamer, marca Samsung, color rojo, tamaño compacto, forma rectangular, hecho de aluminio, condición reacondicionado, perfecto para estudio.","Con estructura de aluminio y diseño rectangular, este silla gamer marca Samsung ofrece gran rendimiento y estilo. Ideal para estudio. Se encuentra en estado reacondicionado."
Actúa como un vendedor profesional. Describe un producto: cámara de seguridad; marca: Xiaomi; color: azul; tamaño: compacto; forma: rectangular; material: metal; estado: nuevo; uso recomendado: gaming.,"Un excelente cámara de seguridad nuevo, color azul, con forma rectangular y materiales de calidad como metal. Diseñado por Xiaomi para quienes buscan lo mejor en gaming."
Actúa como un vendedor profesional. Describe un producto: disco duro externo; marca: Apple; color: azul; tamaño: grande; forma: rectangular; material: vidrio; estado: usado; uso recomendado: gaming.,"Este disco duro externo fue diseñado para el uso en gaming, con cuerpo de vidrio y un elegante color azul. Marca Apple, estado: usado."
"Producto para catálogo: impresora (Logitech). Color: azul, tamaño: grande, forma: circular, material: plástico, estado: usado. Recomendado para: viajes.","Este impresora fue diseñado para el uso en viajes, con cuerpo de plástico y un elegante color azul. Marca Logitech, estado: usado."
"Producto para catálogo: router WiFi (Xiaomi). Color: rojo, tamaño: mediano, forma: circular, material: metal, estado: reacondicionado. Recomendado para: estudio.","Este router WiFi de la marca Xiaomi combina elegancia y funcionalidad. Su diseño circular, color rojo y tamaño mediano lo hacen ideal para estudio. Estado: reacondicionado."
"Quiero convencer a un cliente para que compre un reloj inteligente marca Apple, color rojo, tamaño grande, forma cuadrado, hecho de aluminio, en estado nuevo, ideal para oficina.","Un excelente reloj inteligente nuevo, color rojo, con forma cuadrado y materiales de calidad como aluminio. Diseñado por Apple para quienes buscan lo mejor en oficina."
"Genera una descripción atractiva de este artículo: drone, marca Acer, color verde, tamaño compacto, forma cuadrado, hecho de vidrio, condición reacondicionado, perfecto para estudio.","Este drone fue diseñado para el uso en estudio, con cuerpo de vidrio y un elegante color verde. Marca Acer, estado: reacondicionado."
"Eres asesor de tecnología. Promociona un proyector portátil de la marca Samsung, color rojo, tamaño grande, con forma circular, material aluminio, estado usado, pensado para oficina.","Este proyector portátil fue diseñado para el uso en oficina, con cuerpo de aluminio y un elegante color rojo. Marca Samsung, estado: usado."
"Quiero convencer a un cliente para que compre un hub USB-C marca Apple, color gris, tamaño compacto, forma ovalado, hecho de vidrio, en estado reacondicionado, ideal para oficina.","Potencia y estilo se unen en este hub USB-C de Apple. Color gris, tamaño compacto y excelente condición reacondicionado. Perfecto para oficina."
"Producto para catálogo: cámara de seguridad (Samsung). Color: negro, tamaño: grande, forma: cuadrado, material: aluminio, estado: usado. Recomendado para: viajes.","Potencia y estilo se unen en este cámara de seguridad de Samsung. Color negro, tamaño grande y excelente condición usado. Perfecto para viajes."
Actúa como un vendedor profesional. Describe un producto: notebook; marca: Samsung; color: gris; tamaño: compacto; forma: rectangular; material: vidrio; estado: usado; uso recomendado: gaming.,"Con estructura de vidrio y diseño rectangular, este notebook marca Samsung ofrece gran rendimiento y estilo. Ideal para gaming. Se encuentra en estado usado."
"Quiero convencer a un cliente para que compre un mouse ergonómico marca Sony, color blanco, tamaño grande, forma ovalado, hecho de aluminio, en estado nuevo, ideal para viajes.","Este mouse ergonómico de la marca Sony combina elegancia y funcionalidad. Su diseño ovalado, color blanco y tamaño grande lo hacen ideal para viajes. Estado: nuevo."
"Genera una descripción atractiva de este artículo: hub USB-C, marca HP, color blanco, tamaño compacto, forma rectangular, hecho de aluminio, condición reacondicionado, perfecto para gaming.","Potencia y estilo se unen en este hub USB-C de HP. Color blanco, tamaño compacto y excelente condición reacondicionado. Perfecto para gaming."
"Quiero convencer a un cliente para que compre un barra de sonido marca Asus, color verde, tamaño compacto, forma cuadrado, hecho de vidrio, en estado reacondicionado, ideal para oficina.","Este barra de sonido fue diseñado para el uso en oficina, con cuerpo de vidrio y un elegante color verde. Marca Asus, estado: reacondicionado."
"Eres asesor de tecnología. Promociona un silla gamer de la marca Sony, color azul, tamaño grande, con forma ovalado, material vidrio, estado reacondicionado, pensado para gaming.","Potencia y estilo se unen en este silla gamer de Sony. Color azul, tamaño grande y excelente condición reacondicionado. Perfecto para gaming."
Actúa como un vendedor profesional. Describe un producto: consola de videojuegos; marca: Apple; color: blanco; tamaño: compacto; forma: rectangular; material: metal; estado: nuevo; uso recomendado: gaming.,"Potencia y estilo se unen en este consola de videojuegos de Apple. Color blanco, tamaño compacto y excelente condición nuevo. Perfecto para gaming."
"Genera una descripción atractiva de este artículo: monitor gamer, marca Sony, color azul, tamaño compacto, forma circular, hecho de aluminio, condición nuevo, perfecto para gaming.","Potencia y estilo se unen en este monitor gamer de Sony. Color azul, tamaño compacto y excelente condición nuevo. Perfecto para gaming."
"Genera una descripción atractiva de este artículo: disco duro externo, marca Asus, color plateado, tamaño grande, forma ovalado, hecho de plástico, condición usado, perfecto para estudio.","Un excelente disco duro externo usado, color plateado, con forma ovalado y materiales de calidad como plástico. Diseñado por Asus para quienes buscan lo mejor en estudio."
"Eres asesor de tecnología. Promociona un barra de sonido de la marca HP, color plateado, tamaño mediano, con forma rectangular, material metal, estado nuevo, pensado para gaming.","Este barra de sonido fue diseñado para el uso en gaming, con cuerpo de metal y un elegante color plateado. Marca HP, estado: nuevo."
Actúa como un vendedor profesional. Describe un producto: consola de videojuegos; marca: Asus; color: gris; tamaño: mediano; forma: circular; material: aluminio; estado: nuevo; uso recomendado: estudio.,"Un excelente consola de videojuegos nuevo, color gris, con forma circular y materiales de calidad como aluminio. Diseñado por Asus para quienes buscan lo mejor en estudio."
Actúa como un vendedor profesional. Describe un producto: luces LED; marca: HP; color: azul; tamaño: mediano; forma: ovalado; material: vidrio; estado: usado; uso recomendado: oficina.,"Con estructura de vidrio y diseño ovalado, este luces LED marca HP ofrece gran rendimiento y estilo. Ideal para oficina. Se encuentra en estado usado."
"Eres asesor de tecnología. Promociona un reloj inteligente de la marca Asus, color plateado, tamaño mediano, con forma rectangular, material aluminio, estado usado, pensado para viajes.","Este reloj inteligente de la marca Asus combina elegancia y funcionalidad. Su diseño rectangular, color plateado y tamaño mediano lo hacen ideal para viajes. Estado: usado."
Actúa como un vendedor profesional. Describe un producto: consola de videojuegos; marca: Logitech; color: rojo; tamaño: grande; forma: cuadrado; material: aluminio; estado: nuevo; uso recomendado: viajes.,"Potencia y estilo se unen en este consola de videojuegos de Logitech. Color rojo, tamaño grande y excelente condición nuevo. Perfecto para viajes."
"Producto para catálogo: luces LED (Lenovo). Color: blanco, tamaño: grande, forma: cuadrado, material: metal, estado: nuevo. Recomendado para: viajes.","Potencia y estilo se unen en este luces LED de Lenovo. Color blanco, tamaño grande y excelente condición nuevo. Perfecto para viajes."
